id,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,host_days_active,first_review_since,last_review_since,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,['neighbourhood_cleansed']_Dn Laoghaire-Rathdown,['neighbourhood_cleansed']_Dublin City,['neighbourhood_cleansed']_Fingal,['neighbourhood_cleansed']_South Dublin,['room_type']_Entire home/apt,['room_type']_Hotel room,['room_type']_Private room,['room_type']_Shared room
1341478,1,4,0,53.3525,-6.29794,3,1.0,1.0,2.0,141,3,150,138,4.59,4.74,4.38,4.92,4.95,4.63,4.62,0,1.56,4218.0,2657.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
1364560,0,1,1,53.33677,-6.28899,2,1.0,1.0,1.0,90,3,4,140,4.72,4.87,4.88,4.92,4.96,4.4,4.61,0,1.27,3373.0,3318.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1407832,0,1,1,53.29832,-6.17191,8,3.0,4.0,5.0,160,4,18,63,4.94,4.9,4.89,4.98,5.0,4.8,4.86,0,0.57,3445.0,3304.0,28.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
1411019,0,5,1,53.34722,-6.26918,2,1.0,1.0,1.0,95,2,14,237,4.78,4.89,4.58,4.85,4.89,4.94,4.7,1,3.0,4091.0,2367.0,218.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
1421993,0,1,1,53.34668,-6.24758,2,1.5,1.0,1.0,300,3,1125,56,4.76,4.73,4.71,4.85,4.83,4.69,4.48,0,0.51,3555.0,3316.0,1968.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1447994,0,1,0,53.33993,-6.23329,2,1.0,1.0,1.0,75,3,1125,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0,0.03,3770.0,2811.0,2767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1466234,0,1,1,53.32894,-6.30413,1,1.5,1.0,1.0,40,4,150,141,4.73,4.86,4.63,4.89,4.78,4.51,4.73,1,1.28,3437.0,3311.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1488124,0,1,1,53.35375,-6.24902,2,1.0,1.0,1.0,68,2,1125,119,4.79,4.8,4.74,4.72,4.9,4.76,4.73,0,1.08,3459.0,3317.0,1415.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1501767,1,2,1,53.20449,-6.11278,2,1.0,1.0,1.0,59,2,1125,61,4.64,4.84,4.61,4.87,4.92,4.82,4.7,0,0.56,3841.0,3289.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
1518845,0,2,1,53.3642,-6.18274,1,1.5,1.0,1.0,800,5,21,58,4.84,4.93,4.65,4.93,4.89,4.64,4.76,0,0.53,3318.0,3311.0,1776.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1520036,0,1,1,53.34484,-6.27976,4,2.0,2.0,2.0,350,7,31,51,4.56,4.67,4.24,4.65,4.65,4.7,4.46,0,0.47,3373.0,3269.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,0
1556554,1,2,1,53.3369,-6.2836,5,2.0,3.0,3.0,294,3,1125,19,4.89,5.0,5.0,5.0,5.0,4.56,4.72,0,0.26,3990.0,2224.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
1559929,1,2,1,53.33514,-6.26772,1,1.0,1.0,1.0,85,2,4,60,4.92,4.93,4.95,4.93,4.95,4.92,4.95,0,0.56,3631.0,3236.0,137.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
1582908,0,1,0,53.32523,-6.31216,1,1.5,1.0,1.0,85,3,28,64,4.83,4.84,4.9,4.79,4.88,4.61,4.78,0,0.63,3304.0,3028.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1600779,1,2,1,53.33511,-6.26875,2,1.0,1.0,1.0,110,2,4,73,4.9,4.89,4.86,4.94,4.96,4.88,4.79,0,0.7,3631.0,3143.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1717912,0,4,1,53.33851,-6.27289,2,1.0,1.0,1.0,55,2,1125,309,4.83,4.87,4.71,4.95,4.97,4.87,4.82,1,3.46,3471.0,2675.0,925.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1729959,0,1,0,53.3065,-6.24719,6,1.5,3.0,5.0,190,5,1125,4,4.75,4.5,4.0,5.0,5.0,5.0,4.75,0,0.04,3270.0,2717.0,65.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0
1797712,0,1,1,53.36275,-6.21449,2,1.0,1.0,2.0,86,2,1125,67,4.88,4.84,4.87,4.96,4.99,4.79,4.84,0,0.66,3412.0,3033.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1804494,0,2,1,53.36373,-6.20788,3,1.0,2.0,3.0,150,5,20,107,4.88,4.94,4.77,4.97,4.96,4.9,4.84,1,1.02,3392.0,3149.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
1896821,0,1,0,53.33951,-6.29259,4,2.0,2.0,2.0,150,2,14,18,4.53,4.76,4.94,4.94,4.94,4.59,4.59,0,0.17,3624.0,3095.0,1387.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
1906221,1,3,1,53.33688,-6.29419,2,1.0,1.0,1.0,75,2,90,512,4.89,4.92,4.94,4.94,4.98,4.61,4.82,0,4.79,3272.0,3208.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1929739,1,3,1,53.33697,-6.29251,4,2.0,2.0,3.0,100,1,180,82,4.88,4.86,4.95,4.85,4.89,4.63,4.77,0,0.77,3272.0,3205.0,939.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
1943366,0,8,1,53.35691,-6.29164,6,1.0,1.0,4.0,240,2,365,133,4.83,4.83,4.9,4.88,4.9,4.66,4.61,1,1.31,3906.0,3046.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
1963074,0,1,1,53.39105,-6.27775,2,1.0,1.0,1.0,105,1,1125,616,4.97,4.98,4.98,4.98,4.98,4.81,4.92,0,6.24,3219.0,2962.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2026810,0,2,1,53.32338,-6.25333,1,1.0,1.0,1.0,53,3,1125,292,4.73,4.76,4.74,4.85,4.86,4.86,4.73,0,2.8,3384.0,3127.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2069629,0,1,1,53.34665,-6.26371,2,1.0,1.0,1.0,95,14,1125,64,4.68,4.84,4.86,4.9,5.0,4.75,4.68,0,0.81,3196.0,2381.0,1187.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2084913,0,1,1,53.34932,-6.26709,2,1.0,1.0,1.0,80,2,10,48,4.79,4.87,4.93,4.77,4.91,4.8,4.7,0,0.53,3455.0,2738.0,2152.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2121887,0,2,0,53.33914,-6.26709,4,2.0,2.0,2.0,70,2,1125,7,4.71,5.0,4.57,4.71,4.43,5.0,4.86,0,0.11,3529.0,1962.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,0
2162973,0,2,1,53.32147,-6.24967,2,1.0,1.0,1.0,125,14,1125,58,4.82,4.86,4.89,4.96,4.96,4.95,4.64,0,0.55,3936.0,3160.0,65.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2164444,0,2,1,53.32889,-6.25116,2,1.5,1.0,1.0,80,2,5,477,4.51,4.62,4.41,4.82,4.73,4.8,4.56,0,4.57,3173.0,3131.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2165074,0,3,1,53.39551,-6.26308,4,1.0,1.0,7.0,120,3,15,121,4.83,4.87,4.92,4.93,4.95,4.32,4.75,1,1.17,3172.0,3099.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2283713,0,2,1,53.33408,-6.26463,2,0.5,1.0,1.0,65,2,1001,321,4.59,4.76,4.46,4.88,4.9,4.86,4.68,0,3.12,3618.0,3082.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2355991,1,1,1,53.19501,-6.10093,5,1.0,2.0,3.0,120,6,1125,56,4.94,4.98,4.98,4.91,4.96,4.94,4.92,0,0.54,3139.0,3120.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
2372993,0,1,1,53.34399,-6.26937,4,1.0,2.0,2.0,400,3,100,171,4.85,4.9,4.93,4.92,4.95,4.93,4.75,0,1.65,3421.0,3099.0,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2394893,0,3,1,53.39058,-6.24692,2,1.5,1.0,1.0,58,2,21,243,4.92,4.95,4.93,4.99,4.98,4.78,4.91,0,2.4,3134.0,3031.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
2415104,1,6,1,53.33364,-6.26584,6,1.5,2.0,4.0,450,5,1124,253,4.9,4.92,4.74,4.92,4.95,4.93,4.72,0,2.45,3461.0,3099.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
2427857,0,3,1,53.38949,-6.24701,2,1.0,1.0,1.0,58,2,21,249,4.96,4.96,4.93,4.99,4.98,4.79,4.9,0,2.41,3134.0,3099.0,918.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
2466169,1,1,1,53.34526,-6.28195,2,1.0,1.0,1.0,128,3,90,213,4.65,4.78,4.71,4.84,4.87,4.66,4.54,0,2.1,3146.0,3043.0,35.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2471794,0,1,1,53.2858,-6.13467,2,1.5,1.0,2.0,95,2,14,114,4.92,4.95,4.94,4.93,4.93,4.88,4.81,0,1.13,3119.0,3031.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
2481147,0,32,1,53.34573,-6.23746,7,2.0,3.0,5.0,753,3,1125,27,4.56,4.48,4.67,4.37,4.74,4.85,4.59,1,0.36,4381.0,2278.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2489550,1,23,0,53.3436,-6.2673,2,1.0,1.0,2.0,146,14,1125,451,4.89,4.95,4.88,4.93,4.95,4.98,4.78,0,4.47,3139.0,3023.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2514537,0,1,0,53.36559,-6.22861,5,2.0,3.0,3.0,110,5,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.03,3117.0,1853.0,1623.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2574203,1,1,1,53.34223,-6.33011,1,1.0,1.0,1.0,51,2,3,371,4.91,4.96,4.96,4.92,4.94,4.7,4.89,0,3.59,3106.0,3097.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2607040,0,1,1,53.33461,-6.27329,2,1.0,1.0,1.0,120,3,1125,56,4.73,4.85,4.53,4.83,4.91,4.74,4.74,0,0.55,3098.0,3065.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2610590,0,1,1,53.33665,-6.27844,6,2.0,3.0,4.0,160,2,10,2,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0,0.03,3463.0,2199.0,913.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2614726,0,3,1,53.36343,-6.24903,2,2.0,1.0,1.0,110,1,1125,6,4.5,4.6,4.2,4.6,4.8,4.6,4.2,1,0.06,3107.0,3031.0,2810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2620389,0,1,1,53.35186,-6.27579,1,1.0,1.0,1.0,38,1,25,6,4.17,4.2,4.0,3.83,4.5,4.17,3.83,0,0.08,3137.0,2213.0,2192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1
2642164,0,1,1,53.37994,-6.06,2,1.0,1.0,2.0,66,2,7,39,4.92,4.95,4.95,5.0,5.0,4.92,4.89,1,0.39,3093.0,3025.0,1059.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
2647405,0,1,1,53.33974,-6.23378,2,1.0,1.0,1.0,65,2,1125,70,4.61,4.73,4.41,4.79,4.79,4.49,4.57,0,0.68,3228.0,3067.0,1602.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2671586,0,2,0,53.38946,-6.24341,5,2.0,3.0,3.0,97,7,25,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.01,3089.0,2242.0,2242.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2685349,0,2,1,53.33408,-6.23764,8,2.0,3.0,5.0,290,2,60,106,4.87,4.91,4.85,4.96,4.99,4.83,4.7,1,1.06,3087.0,2994.0,2094.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
2686112,0,1,1,53.35322,-6.26188,2,2.0,1.0,1.0,157,3,1125,72,4.61,4.72,4.62,4.81,4.77,4.9,4.69,0,0.7,3087.0,3072.0,78.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2691951,1,1,1,53.31019,-6.20477,4,1.0,2.0,2.0,243,2,14,69,4.94,4.96,5.0,4.99,5.0,4.91,4.75,0,2.05,3158.0,1011.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
2703497,0,1,1,53.29444,-6.14328,5,1.0,2.0,1.0,350,2,28,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,0.85,3085.0,70.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
2719863,0,1,0,53.34403,-6.2766,2,1.0,1.0,1.0,73,2,7,3,4.33,4.33,4.67,4.67,5.0,4.33,4.33,0,0.03,3260.0,3060.0,3031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2734096,0,5,1,53.34374,-6.23594,1,1.0,1.0,1.0,210,3,60,23,4.91,4.95,4.73,4.86,4.91,5.0,4.77,0,0.23,3166.0,2942.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2754860,0,1,1,53.56748,-6.38298,15,4.0,6.0,9.0,300,7,60,7,5.0,4.83,4.83,4.83,5.0,5.0,4.67,0,0.11,3078.0,1922.0,37.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
2760521,0,16,1,53.346,-6.23933,2,1.5,1.0,1.0,77,7,1125,6,4.67,4.67,4.5,4.5,4.83,5.0,4.67,1,0.06,3622.0,2870.0,256.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
2770813,1,4,1,53.36417,-6.18684,3,1.5,1.0,2.0,138,1,1000,102,4.62,4.63,4.77,4.87,4.91,4.68,4.53,0,1.01,3076.0,3042.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
2778697,1,1,1,53.36723,-6.26862,2,1.0,1.0,1.0,85,62,180,115,4.89,4.84,4.75,4.95,4.97,4.7,4.83,0,1.14,3074.0,3030.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
2791857,0,3,1,53.38903,-6.24719,2,1.5,1.0,1.0,71,2,21,249,4.94,4.95,4.92,4.99,4.99,4.86,4.88,0,2.5,3134.0,2986.0,31.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
2795703,0,1,1,53.34903,-6.29431,4,2.0,2.0,2.0,158,2,1125,49,4.85,4.85,4.85,4.96,4.98,4.85,4.8,1,0.48,3167.0,3052.0,1511.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
2832333,1,2,1,53.33008,-6.27272,6,1.5,3.0,3.0,333,6,60,183,4.91,4.89,4.93,4.95,4.95,4.81,4.74,0,1.81,3095.0,3035.0,736.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
