id,neighborhood_overview,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,host_days_active
871174,A country side feel in the city,1,2,1,Dublin City,53.3678,-6.20609,Private room,3,1.0,1.0,2.0,42,2,1125,244,23,1,4.45,4.68,4.17,4.73,4.74,4.62,4.48,0,2.11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3537.0
872539,,1,1,1,Dublin City,53.35789,-6.23813,Entire home/apt,4,1.0,2.0,2.0,280,3,10,120,21,3,4.79,4.85,4.92,4.93,4.87,4.51,4.66,0,1.04,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3536.0
922425,"It is right in the heart of the city centre and yet on a very quiet tree lined street.  I like the traditional redbrick fronts of the houses and the fact that you can be in Temple Bar, Grafton Street or St Stephens Green in less than ten minutes.  St Patrick's Cathedral and Christchurch and Christchurch Cathedral are minutes away.  There is a great selection of traditional pubs and fashionable cafes.  <br /><br />Everything Dublin city centre has to offer is within walking distance.",0,2,1,Dublin City,53.34202,-6.27351,Entire home/apt,4,1.0,2.0,2.0,204,7,14,131,5,0,4.78,4.87,4.57,4.86,4.92,4.86,4.72,0,1.14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3894.0
928970,,0,2,1,Dublin City,53.34096,-6.23917,Entire home/apt,4,1.0,1.0,3.0,165,2,28,37,0,0,4.81,4.94,4.66,4.92,4.94,4.97,4.61,0,0.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3504.0
929816,"The Grand Canal Dock area, which is on our doorstep is packed with great restaurants, cute cafes and lively local bars. <br /><br />There are five great event spaces near my apartment: <br />1. Bord Gais Energy Theatre - showcases some of the best musicals, opera and ballet in Dublin - is right next to the apartment.<br />2. The Dublin Convention Centre, which hosts many international conferences & events is directly across the River Liffey from my place (3 minute walk)<br />3. The 3Arena, a ten minute walk, is a large concert venus will host international acts including Bruno Mars, Aerosmith and Radiohead in 2017<br />4. Aviva Stadium, home to Irish Rugby & Soccer, is a 20 minute walk along the Grand Canal.<br />5. Croke Park, the home of our national sports games and also many concerts throughout the summer like Bruce Springstein, Beyonce & Take That, is a 25 minute walk from our place.",0,2,1,Dublin City,53.34434,-6.23888,Private room,2,1.0,1.0,1.0,79,2,16,161,0,0,4.96,4.96,4.99,4.99,4.98,4.81,4.87,0,1.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3505.0
939866,"The Grand Canal Dock area, which is on our doorstep is packed with great restaurants, cute cafes and lively local bars. <br /><br />There are five great event spaces near my apartment: <br />1. Bord Gais Energy Theatre - showcases some of the best musicals, opera and ballet in Dublin - is right next to the apartment.<br />2. The Dublin Convention Centre, which hosts many international conferences & events is directly across the River Liffey from my place (3 minute walk)<br />3. The 3Arena, a ten minute walk, is a large concert venus will host international acts including Bruno Mars, Aerosmith and Radiohead in 2017<br />4. Aviva Stadium, home to Irish Rugby & Soccer, is a 20 minute walk along the Grand Canal.<br />5. Croke Park, the home of our national sports games and also many concerts throughout the summer like Bruce Springstein, Beyonce & Take That, is a 25 minute walk from our place.",0,2,1,Dublin City,53.34408,-6.23923,Entire home/apt,4,2.0,2.0,2.0,334,2,14,156,0,0,4.93,4.93,4.95,4.92,4.94,4.85,4.77,0,1.35,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3505.0
946923,,0,16,1,Dublin City,53.34383,-6.23912,Entire home/apt,2,1.0,1.0,1.0,60,5,1125,11,4,0,4.55,4.82,4.82,4.82,4.82,5.0,4.73,1,0.12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3622.0
990212,"Inchicore is one of the more historical neighbourhoods in Dublin. Kilmainham Gaol, Richmond Barracks and the Royal Hospital Kilmainham (IMMA) are within a kilometre of the house.  This is a quiet area with helpful and friendly neighbours, easy to access the city centre by LUAS (tram) or Dublin Bikes (free bike scheme).  The Phoenix Park and War Memorial Gardens are within walking distance.",0,1,1,Dublin City,53.33771,-6.31474,Entire home/apt,6,1.5,4.0,5.0,205,7,28,38,5,1,4.79,4.95,4.79,4.92,4.92,4.58,4.84,0,0.44,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3471.0
990300,"My home is located in a lovely, peaceful and exclusive neighbourhood called Dartry.  I feel very lucky to live there, as it's away from the rush and noise of the city, yet so well connected that you're there in 10 minutes when you want to be!  <br /><br />-- There is a great pub/restaurant around the corner, which is the heart of the neighbourhood.  It's called The Dropping Well- it's a real Irish ""local"" and is very popular.  Some people argue it has the best Guinness in Dublin!  <br /><br />-- There are lots more pubs, restaurants and shops within a short walk or tram ride of the house.  Ranelagh village is only a few minutes away and is very popular amongst us locals for its fantastic pub and restaurant scene.  Dundrum Town Centre is a few minutes the other direction and has a huge shopping centre and lots of excellent restaurants.  <br /><br />-- The city centre is within very easy reach, exactly 10 mins by Luas [tram], and my house is also very convenient for getting to places suc",0,1,1,Dublin City,53.3133,-6.25374,Private room,3,1.0,2.0,2.0,65,1,4,204,0,0,4.9,4.94,4.95,4.96,4.96,4.92,4.84,0,1.77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3471.0
998407,Its nice and quiet yet near to the city center.,0,3,1,Dublin City,53.39622,-6.1756,Entire home/apt,2,1.0,1.0,1.0,53,1,3,254,49,2,4.31,4.6,4.45,4.84,4.78,4.27,4.4,0,2.66,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3996.0
999963,"We waited for a house to become available in this Phibsboro neighbourhood because we knew how much families loved to bring up kids here. The community spirit in Shandon help drive the annual street party with kids sports and a giant banquet, the Christmas carol singing around the streets, Halloween festivities, and the local Phizzfest. The Royal Canal passes only minutes away and is ideal for a jog, a stroll or a bike ride. A range of small independent shops are ten minutes walk away- great deli & gift store, fruit & veg store, fine butcher and fishmonger and a large supermarket ten minutes the other direction. Within 20 minutes you can walk to Dublin City centre and  the National Botanic Gardens- one of Dublin's treasures and Glasnevin Cemetery and Museum. Thirty minutes walk brings you to Phoenix Park (the biggest urban park in Europe) and Dublin zoo. The house provides easy access to numerous museums and galleries, including Collins Barracks or the Museum of Modern Art. The Gravedig",1,2,1,Dublin City,53.36193,-6.27423,Entire home/apt,2,1.0,1.0,1.0,200,7,365,10,0,0,4.9,4.9,4.7,5.0,5.0,4.7,4.9,0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3466.0
1073487,"Safe, family friendly",0,1,1,Dn Laoghaire-Rathdown,53.30443,-6.24083,Private room,1,1.0,1.0,1.0,85,3,20,72,19,4,4.9,4.94,4.85,4.97,4.92,4.86,4.84,0,0.64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3439.0
1076634,Kimmage is one of the oldest parts of Dublin city and has a great community vibe going on. It combines the traditional with the modern which I like.  There are several historical sites to see and two Public Parks.  There is also a Shopping Centre nearby,0,1,1,Dublin City,53.31546,-6.3119,Private room,2,1.5,1.0,1.0,75,5,22,50,0,0,4.64,4.69,4.58,4.77,4.88,4.49,4.61,0,0.45,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4077.0
1086416,"Phibsborough (also spelled Phibsboro) is very convenient in that it is near to all amenities, e.g. shops, cafes and public transport. It is also within easy access to the centre of the City, so guests can choose to avail of the tranquility of their apartment or the busy nightlife of the city.  <br />Convenient to Croke Park, The Botanic Gardens, The Phoenix Park and Glasnevin Museum.  Also within easy reach of the Gate Theatre, Dublin Writers' Museum and other attractions.<br />It's even easier to get to the city centre now, using the newly opened Luas tram line. Only 4 stops to O'Connell Street!",0,1,1,Dublin City,53.35846,-6.27528,Entire home/apt,2,1.0,1.0,1.0,106,3,7,240,10,1,4.86,4.93,4.93,4.93,4.97,4.57,4.76,0,2.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3435.0
1173029,"In vibrant Stonybatter, beside a former convent where Robin Hood's pal, Little John lived.<br />Academic quarter: TUD college campus 200m; The Law Society Solicitors school 400m; The King's Inns Barrister Law school 400m.<br />History: Saint Michan's Church Crypts 400m. GUINNESS storehouse 800m. Jameson Whiskey museum 300m. Collins Barracks museum 600m.",1,1,1,Dublin City,53.35107,-6.27992,Entire home/apt,4,2.0,2.0,2.0,271,3,30,329,22,5,4.83,4.85,4.82,4.89,4.9,4.74,4.78,0,3.73,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3662.0
1184087,Our house is a detached house down a country-style laneway with just 5 other houses. We are approx 20 mins from the city with plenty of shops / cafes within walking distance as well as the Phoenix Park too.,0,8,1,Dublin City,53.34567,-6.34929,Entire home/apt,9,4.0,5.0,5.0,336,5,1125,18,1,1,4.89,4.83,4.61,4.89,4.94,4.67,4.78,0,0.16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3402.0
1207950,"Dundrum is one of the best neighbourhoods in south Dublin. We have fantastic amenities closeby in the form of the Dundrum Town Centre with lots of great restaurants and shopping facilities. Transport to the city is close by in the form of our tram systems (LUAS) which is close, convenient and very reliable. We are also close to the beautiful Marley Park with hundreds of acres of woodland. Wicklow is a short drive away with easy access to all of the major attractions including Glendalough and Avoca. The house is accessed from the M50 motorway which has a direct link to Dublin Airport - journey by car to the house from the airport is about 25 minutes.",0,1,1,Dn Laoghaire-Rathdown,53.28341,-6.24498,Entire home/apt,8,3.0,4.0,4.0,270,5,28,72,10,3,4.93,4.99,4.97,4.97,5.0,4.84,4.91,0,0.65,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3395.0
1255270,,1,3,1,South Dublin,53.33893,-6.43476,Private room,1,1.0,1.0,1.0,40,30,1125,10,1,0,4.9,5.0,5.0,5.0,5.0,4.4,4.9,0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3381.0
1270261,"We are in the middle of nowhere... 2 miles from nearest village, with a local pub, shop, hair dresser and church... we have the famous 'Seamus Ennis' centre that host concerts, films and trad sessions.",0,1,1,Fingal,53.56548,-6.31617,Private room,6,2.0,1.0,6.0,50,1,1125,9,2,0,4.89,4.88,4.88,5.0,5.0,4.75,4.88,0,0.09,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4183.0
1276002,"Despite being really close to the city centre it is a nice and peaceful area close to a few parks, decent supermarkets and gorgeous places for brunch and lunch. Amazing Italian restaurant which is right beside the best pub in Dublin for a Guinness is only 10/15 min walk away. Also really handy to and from the airport. 12 min taxi ride through the port tunnel :-)<br /><br />There is a bus stop at the end of my toad and the tram (Luas) is a few minutes walk away. Stop is Spencer Dock.<br /><br />The neighbours are lovely too!",0,1,1,Dublin City,53.35176,-6.23248,Entire home/apt,5,1.5,3.0,3.0,593,2,365,70,8,3,4.87,4.9,4.85,4.92,4.99,4.4,4.73,0,0.66,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3375.0
1296492,"Ringsend/ Irishtown is a quiet yet vibrant suburban neighbourhood, just outside Dublin city centre. We have a great selection of pubs and restaurants on our doorstep while still within walking distance to the city centre. If you're staying in Dublin for a concert in The 3 Arena, a rugby or football match in the Aviva Stadium or a musical show in the Bord Gais Energy Theatre, we are perfectly located for all three. Other amenties close by include for Sandymount beach for walking or jogging.",0,1,1,Dublin City,53.33986,-6.22244,Private room,2,1.0,1.0,1.0,48,2,1125,54,0,0,4.54,4.7,4.6,4.77,4.81,4.58,4.45,0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3539.0
1341478,The famous Phoenix Park (the largest urban park in Europe)  is just a few steps from the front door. The Park won top prize in the International Urban Parks Awards 2018. The Dublin Zoo is within about 300 meters and you can sometimes hear the lions and the monkeys from the back garden!,1,4,0,Dublin City,53.3525,-6.29794,Private room,3,1.0,1.0,2.0,141,3,150,138,25,5,4.59,4.74,4.38,4.92,4.95,4.63,4.62,0,1.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4218.0
1364560,"The area of Dublin 8 is a local neighbourhood, near the city Centre. It is a residential area with a lidl supermarket, cafe, launderette, hairdresser and a pharmacy close by. <br />A ten minute walk will get you to some good bars and cafes, and a street for antiques, and a 10 minute bus, or 25 minute walk will get you into the heart of the city centre , with bars, restaurants, music, etc. Trinity College is another 5 mins.<br />Dublin city centre is relatively small so everything is very close and walkable. The bus is a minute away and the Luas (tram) is 8 minutes away fron the house.<br />We've compiled a list of places we like to go and a map for you to take away, bars, restaurants, etc, as well as a selection of touristy things if you'd prefer. The Guinness Brewery is a few minutes walk away ( you can see the bar at the top from our kitchen), Teelings Whiskey distillery, Christchurch and St.Patricks Cathedrals are 10-20 minutes walk away, and downtown bars and restaurants about 25 m",0,1,1,Dublin City,53.33677,-6.28899,Private room,2,1.0,1.0,1.0,90,3,4,140,10,3,4.72,4.87,4.88,4.92,4.96,4.4,4.61,0,1.27,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3373.0
1407832,"Blackrock and Monkstown are fabulous villages by the sea. The house is less than 10 minutes walk from either village villages both with great restaurants, pubs and shops. I have compiled a useful folder with local information on where best to eat, shop, interesting attractions etc. The seafront at Seapoint is a great spot for a dip! This is a safe, secure well established neighbourhood. I will leave a list of recommended activities for guests.",0,1,1,Dn Laoghaire-Rathdown,53.29832,-6.17191,Entire home/apt,8,3.0,4.0,5.0,160,4,18,63,5,1,4.94,4.9,4.89,4.98,5.0,4.8,4.86,0,0.57,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3445.0
1411019,"Directly on bustling food emporium Capel St, around the corner from the shopping streets of Henry & Mary St, whilst a 2 mins across the Liffey from Temple Bar, Dublin Castle, Dame St, George's St and Grafton. You literally are in the centre of everything a Dublin City traveller can ask for. Nearby Pubs (+LGBT), Restaurants, Coffee Shops, 24 Hour Shops, Gyms, Cinemas and Shopping Centres.",0,5,1,Dublin City,53.34722,-6.26918,Private room,2,1.0,1.0,1.0,95,2,14,237,8,0,4.78,4.89,4.58,4.85,4.89,4.94,4.7,1,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4091.0
1421993,The neighbourhood is very central with easy access to the city centre as well as Hannover quay and the IFSC financial district.,0,1,1,Dublin City,53.34668,-6.24758,Private room,2,1.5,1.0,1.0,300,3,1125,56,0,0,4.76,4.73,4.71,4.85,4.83,4.69,4.48,0,0.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3555.0
1447994,Great Location - close to great restaurants e.g. Paulies Pizza - very modern and new round building. Conveniently located just a 3 min stroll from the DART Trainstation and Spar Market.,0,1,0,Dublin City,53.33993,-6.23329,Private room,2,1.0,1.0,1.0,75,3,1125,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3770.0
1466234,"5 km from city centre. Plenty of small shops, bank, post office, hairdressers, barbers, take away restaurants and  pharmacies 2 minutes from house.<br />Brickfield and Sundrive Parks within 5 minute walk from house.",0,1,1,Dublin City,53.32894,-6.30413,Private room,1,1.5,1.0,1.0,40,4,150,141,13,3,4.73,4.86,4.63,4.89,4.78,4.51,4.73,1,1.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3437.0
1488124,"Our neighbourgh hood is extremely central and near all amenities (Dublin Bus, LUAS Tramline, DART Station and Connolly Train station, Shopping center, Grocery stores, the Spire, High street, O'Connell street...etc).<br /><br />You will be within walking distance to the best pubs and restaurant of Dublin.<br />We are just a few minutes away from Temple Bar, the renouned O'Connell street, the fancy high street of Grafton !",0,1,1,Dublin City,53.35375,-6.24902,Private room,2,1.0,1.0,1.0,68,2,1125,119,0,0,4.79,4.8,4.74,4.72,4.9,4.76,4.73,0,1.08,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3459.0
1501767,"There are so many great things about Bray, it is know as the Gateway to the Garden of Ireland and is nestled between the Wicklow / Dublin mountains and the sea. There are so many great walks and hikes, there is a vibrant cultural & music scene along with great restaurants and pubs including the fantastic Harbour Bar (voted best Bar in the World off the beaten track, Lonely Planet Guide 2010) Guest frequently comment on how friendly people in Bray are. <br /><br />The Mill is in a peaceful, tree lined setting by the river but ideally situated in the centre of Bray down small private road. It's only a couple of minutes walk to coffee shops, restaurants, a great super market (SuperValu) and just over 5 mins walk to the beach, the promenade, the award winning Platform Pizza, Harbour Bar and so many other great places.  <br /><br />The Cliff Walk is stunning and takes around two hours, there is an abundance of wildlife, flowers & fauna, including seals, a huge variety of birds and if you ar",1,2,1,Dn Laoghaire-Rathdown,53.20449,-6.11278,Private room,2,1.0,1.0,1.0,59,2,1125,61,3,1,4.64,4.84,4.61,4.87,4.92,4.82,4.7,0,0.56,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3841.0
1518845,Convenience shops only 5 minutes walk.,0,2,1,Dublin City,53.3642,-6.18274,Private room,1,1.5,1.0,1.0,800,5,21,58,0,0,4.84,4.93,4.65,4.93,4.89,4.64,4.76,0,0.53,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3318.0
1520036,"A 6 minute walk to Dublin Castle, along the river, the apartment is city center yet quiet plus just a 5 minute walk to the famous Guinness Store House.<br /><br />Dublin's famous Smithfield square is literally across the river facing the apartment. There are a number of very trendy, good value restaurants with amazing food 2 minutes away on Benburb St. The art house cinema ""The Light House"" is across the street also on the square",0,1,1,Dublin City,53.34484,-6.27976,Entire home/apt,4,2.0,2.0,2.0,350,7,31,51,1,1,4.56,4.67,4.24,4.65,4.65,4.7,4.46,0,0.47,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3373.0
1556554,"Our neighbourhood is traditionally working-class and in recent years it has become an area of urban regeneration. This is still ongoing and the neighbourhood remains very mixed with lots of 'inner city Dublin' to appreciate.<br /><br />Every month new amenities (cafes, shops etc) are opening and the neighbourhood is transforming but it is important to know that this is not one of Dublin's well-established middle-class neighbourhoods. This is reflected in our price. <br /><br />We can provide you with a list of local cafes, markets etc so you can explore this dynamic area and you are a 25 minute walk or a short bus ride from the hustle and bustle of Dublin's city centre.",1,2,1,Dublin City,53.3369,-6.2836,Entire home/apt,5,2.0,3.0,3.0,294,3,1125,19,6,1,4.89,5.0,5.0,5.0,5.0,4.56,4.72,0,0.26,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3990.0
